web-scraper-order;web-scraper-start-url;links;links-href;prijs;slaapkamers;bewoonbare_ruimte;grond;bouwjaar;conditie;badkamers;energieklasse;postcode;image1;image2
1653075563-218;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/willebroek/2830/9828488?searchId=6287ee56b8ff2;€ 335.000;3 slaapkamers;225;425;1951;Goed;1 badkamer;E;2830;https://static.immoweb.be/photos/0/9/8/2/8/4/8/8/9828488_1.jpg?cache=20220328191406;https://static.immoweb.be/photos/0/9/8/2/8/4/8/8/M_9828488_2.jpg?cache=20220328191406
1653075792-312;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/luik/4000/9907633?searchId=6287ef3138d15;€ 105.000;3 slaapkamers;118;100;1919;Te renoveren;1 badkamer;D;4000;https://static.immoweb.be/photos/0/9/9/0/7/6/3/3/9907633_1.jpg?cache=20220512042358;https://static.immoweb.be/photos/0/9/9/0/7/6/3/3/M_9907633_2.jpg?cache=20220518042422
1653075787-310;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/kobbegem/1730/9760595?searchId=6287ef3138d15;€ 319.000;4 slaapkamers;158;540;1935;Te renoveren;1 badkamer;F;1730;https://static.immoweb.be/photos/0/9/7/6/0/5/9/5/9760595_1.jpg?cache=20220328114945;https://static.immoweb.be/photos/0/9/7/6/0/5/9/5/M_9760595_2.jpg?cache=20220328114946
1653075512-197;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/bilzen/3740/9872058?searchId=6287ee0f28c7a;€ 385.000;3 slaapkamers;188;1129;2001;Goed;1 badkamer;D;3740;https://static.immoweb.be/photos/0/9/8/7/2/0/5/8/9872058_1.jpg?cache=20220422225847;https://static.immoweb.be/photos/0/9/8/7/2/0/5/8/M_9872058_2.jpg?cache=20220422225847
1653075627-244;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/hoei/4500/9860489?searchId=6287ee9f5fcc9;€ 249.000;2 slaapkamers;118;767;1989;Goed;1 badkamer;E;4500;https://static.immoweb.be/photos/0/9/8/6/0/4/8/9/9860489_1.jpg?cache=20220415154446;https://static.immoweb.be/photos/0/9/8/6/0/4/8/9/M_9860489_2.jpg?cache=20220415154446
1653075852-337;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/heusden-zolder/3550/9916746?searchId=6287ef798ce64;€ 365.000;6 slaapkamers;225;736;1934;Goed;1 badkamer;D;3550;https://static.immoweb.be/photos/0/9/9/1/6/7/4/6/9916746_1.jpg?cache=20220517104940;https://static.immoweb.be/photos/0/9/9/1/6/7/4/6/M_9916746_2.jpg?cache=20220517104940
1653075542-210;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/dilbeek/1700/9438942?searchId=6287ee0f28c7a;€ 349.000;3 slaapkamers;157;280;1936;Goed;1 badkamer;F;1700;https://static.immoweb.be/photos/0/9/4/3/8/9/4/2/9438942_1.jpg?cache=20210720030856;https://static.immoweb.be/photos/0/9/4/3/8/9/4/2/M_9438942_2.jpg?cache=20210720030856
1653075822-325;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/machelen-diegem/1831/9896426?searchId=6287ef3138d15;€ 398.000;5 slaapkamers;173;730;1990;Uitstekende staat;1 badkamer;B;1831;https://static.immoweb.be/photos/0/9/8/9/6/4/2/6/9896426_1.jpg?cache=20220506053416;https://static.immoweb.be/photos/0/9/8/9/6/4/2/6/M_9896426_2.jpg?cache=20220506053416
1653075873-346;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/kessel-lo-(leuven)/3010/9911568?searchId=6287ef798ce64;€ 389.000;3 slaapkamers;102;330;1953;Uitstekende staat;1 badkamer;C;3010;https://media-resize.immowebstatic.be/classifieds/a539405c-05a4-4370-9275-c25ac41919b1/736x736/bd8c9fb674c7cced1174e825b5fe47a8.jpg?cache=20220513173320;https://media-resize.immowebstatic.be/classifieds/a539405c-05a4-4370-9275-c25ac41919b1/300x300/bf57c3bbca4330e54c2b467f037b4f10.jpg?cache=20220513173320
1653075622-242;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/courcelles/6180/9720750?searchId=6287ee9f5fcc9;€ 249.000;2 slaapkamers;219;915;1918;Goed;2 badkamers;C;6180;https://static.immoweb.be/photos/0/9/7/2/0/7/5/0/9720750_1.jpg?cache=20220125034410;https://static.immoweb.be/photos/0/9/7/2/0/7/5/0/M_9720750_2.jpg?cache=20220503032847
1653075896-356;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/hasselt/3500/9922968?searchId=6287ef798ce64;€ 259.000;3 slaapkamers;120;2125;1965;Te renoveren;1 badkamer;F;3500;https://static.immoweb.be/photos/0/9/9/2/2/9/6/8/9922968_1.jpg?cache=20220520004915;https://static.immoweb.be/photos/0/9/9/2/2/9/6/8/M_9922968_2.jpg?cache=20220520004915
1653075503-193;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/ruisbroek-(-bij-brussel)/1601/9807587?searchId=6287ee0f28c7a;€ 389.000;4 slaapkamers;160;180;1906;Uitstekende staat;2 badkamers;F;1601;https://static.immoweb.be/photos/0/9/8/0/7/5/8/7/9807587_1.jpg?cache=20220316031853;https://static.immoweb.be/photos/0/9/8/0/7/5/8/7/M_9807587_2.jpg?cache=20220316031853
1653075624-243;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/villers-le-bouillet/4530/9761133?searchId=6287ee9f5fcc9;€ 249.000;4 slaapkamers;173;1400;1899;Op te frissen;2 badkamers;C;4530;https://static.immoweb.be/photos/0/9/7/6/1/1/3/3/9761133_1.jpg?cache=20220217023944;https://static.immoweb.be/photos/0/9/7/6/1/1/3/3/M_9761133_2.jpg?cache=20220217023944
1653075735-289;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/tervuren/3080/9914605?searchId=6287eee822545;€ 1.450.000;5 slaapkamers;450;1500;1979;Goed;2 badkamers;D;3080;https://media-resize.immowebstatic.be/classifieds/033fa8c0-7238-4261-9e59-17182f2d066e/736x736/e7a4e80b85fa93101d7cfc46f00ec4b5.jpg?cache=20220517085636;https://media-resize.immowebstatic.be/classifieds/033fa8c0-7238-4261-9e59-17182f2d066e/300x300/f0ccc56b545c2c8a9b011b3faae22fa5.jpg?cache=20220517085636
1653075782-308;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Herenhuis;https://www.immoweb.be/nl/zoekertje/herenhuis/te-koop/geraardsbergen/9500/9907674?searchId=6287ef3138d15;€ 525.000;8 slaapkamers;340;400;1933;Goed;2 badkamers;C;9500;https://static.immoweb.be/photos/0/9/9/0/7/6/7/4/9907674_1.jpg?cache=20220520124417;https://static.immoweb.be/photos/0/9/9/0/7/6/7/4/M_9907674_2.jpg?cache=20220520123846
1653075709-278;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/seraing/4100/9739443?searchId=6287eee822545;€ 134.000;2 slaapkamers;96;390;1949;Op te frissen;1 badkamer;F;4100;https://static.immoweb.be/photos/0/9/7/3/9/4/4/3/9739443_1.jpg?cache=20220204045350;https://static.immoweb.be/photos/0/9/7/3/9/4/4/3/M_9739443_2.jpg?cache=20220204045350
1653075496-190;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/berchem-sainte-agathe/1082/9840437?searchId=6287ee0f28c7a;€ 395.000;4 slaapkamers;166;86;1960;Goed;1 badkamer;G;1082;https://static.immoweb.be/photos/0/9/8/4/0/4/3/7/9840437_1.jpg?cache=20220404090350;https://static.immoweb.be/photos/0/9/8/4/0/4/3/7/M_9840437_2.jpg?cache=20220404090350
1653075655-256;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/trooz/4870/9747141?searchId=6287ee9f5fcc9;€ 224.000;3 slaapkamers;150;185;1862;Net gerenoveerd;1 badkamer;C;4870;https://static.immoweb.be/photos/0/9/7/4/7/1/4/1/9747141_1.jpg?cache=20220209023429;https://static.immoweb.be/photos/0/9/7/4/7/1/4/1/M_9747141_2.jpg?cache=20220209023429
1653075889-353;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/leest/2811/9838005?searchId=6287ef798ce64;€ 559.000;3 slaapkamers;153;350;1973;Uitstekende staat;1 badkamer;B;2811;https://static.immoweb.be/photos/0/9/8/3/8/0/0/5/9838005_14.jpg?cache=20220516133022;https://static.immoweb.be/photos/0/9/8/3/8/0/0/5/M_9838005_24.jpg?cache=20220516133022
1653075831-329;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/waregem/8790/9920916?searchId=6287ef3138d15;€ 335.000;3 slaapkamers;200;570;1970;Goed;1 badkamer;Niet gespecificeerd;8790;https://static.immoweb.be/photos/0/9/9/2/0/9/1/6/9920916_1.jpg?cache=20220519075347;https://static.immoweb.be/photos/0/9/9/2/0/9/1/6/M_9920916_2.jpg?cache=20220519075347
1653075864-342;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/assebroek/8310/9913225?searchId=6287ef798ce64;€ 350.000;4 slaapkamers;153;261;1958;Goed;2 badkamers;C;8310;https://static.immoweb.be/photos/0/9/9/1/3/2/2/5/9913225_1.jpg?cache=20220515004351;https://static.immoweb.be/photos/0/9/9/1/3/2/2/5/M_9913225_2.jpg?cache=20220515004351
1653075801-316;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Appartementsblok;https://www.immoweb.be/nl/zoekertje/appartementsblok/te-koop/sint-lambrechts-woluwe/1200/9897895?searchId=6287ef3138d15;€ 999.000;5 slaapkamers;468;170;1908;Goed;3 badkamers;E;1200;https://static.immoweb.be/photos/0/9/8/9/7/8/9/5/9897895_1.jpg?cache=20220506191343;https://static.immoweb.be/photos/0/9/8/9/7/8/9/5/M_9897895_2.jpg?cache=20220506191343
1653075869-344;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/destelbergen/9070/9911611?searchId=6287ef798ce64;€ 850.000;4 slaapkamers;250;2382;1970;Goed;2 badkamers;C;9070;https://static.immoweb.be/photos/0/9/9/1/1/6/1/1/9911611_1.jpg?cache=20220513183403;https://static.immoweb.be/photos/0/9/9/1/1/6/1/1/M_9911611_2.jpg?cache=20220513183403
1653075643-251;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/leuze-en-hainaut/7900/9876903?searchId=6287ee9f5fcc9;€ 239.000;2 slaapkamers;190;396;1961;Op te frissen;1 badkamer;F;7900;https://static.immoweb.be/photos/0/9/8/7/6/9/0/3/9876903_1.jpg?cache=20220426114853;https://static.immoweb.be/photos/0/9/8/7/6/9/0/3/M_9876903_2.jpg?cache=20220426114853
1653075866-343;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Appartementsblok;https://www.immoweb.be/nl/zoekertje/appartementsblok/te-koop/elsene/1050/9911420?searchId=6287ef798ce64;€ 1.395.000;8 slaapkamers;520;239;1909;Op te frissen;4 badkamers;D;1050;https://static.immoweb.be/photos/0/9/9/1/1/4/2/0/9911420_1.jpg?cache=20220513160850;https://static.immoweb.be/photos/0/9/9/1/1/4/2/0/M_9911420_2.jpg?cache=20220513160850
1653075629-245;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/seraing/4100/9857562?searchId=6287ee9f5fcc9;€ 249.000;3 slaapkamers;99;166;2009;Uitstekende staat;1 badkamer;C;4100;https://static.immoweb.be/photos/0/9/8/5/7/5/6/2/9857562_1.jpg?cache=20220414090908;https://static.immoweb.be/photos/0/9/8/5/7/5/6/2/M_9857562_2.jpg?cache=20220414090908
1653075731-287;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/oupeye/4680/9661761?searchId=6287eee822545;€ 84.000;1 slaapkamer;89;167;1899;Te renoveren;1 badkamer;E;4680;https://static.immoweb.be/photos/0/9/6/6/1/7/6/1/9661761_1.jpg?cache=20211211043904;https://static.immoweb.be/photos/0/9/6/6/1/7/6/1/M_9661761_2.jpg?cache=20211211043905
1653075492-188;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/leuven/3000/9892360?searchId=6287ee0f28c7a;€ 395.000;3 slaapkamers;105;78;1930;Goed;1 badkamer;B;3000;https://media-resize.immowebstatic.be/classifieds/c4973590-41d0-459e-ae6b-6fa379a01671/736x736/10c009b7b879449f3c29d577cdcdb9d0.jpg?cache=20220504130522;https://media-resize.immowebstatic.be/classifieds/c4973590-41d0-459e-ae6b-6fa379a01671/300x300/aa85a799b98ac318f9620995e3cc9145.jpg?cache=20220504130522
1653075660-258;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/ronse/9600/9873809?searchId=6287ee9f5fcc9;€ 219.000;4 slaapkamers;160;453;1920;Goed;1 badkamer;C;9600;https://static.immoweb.be/photos/0/9/8/7/3/8/0/9/9873809_1.jpg?cache=20220425031352;https://static.immoweb.be/photos/0/9/8/7/3/8/0/9/M_9873809_2.jpg?cache=20220425031352
1653075559-216;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/beringen/3580/9877147?searchId=6287ee56b8ff2;€ 335.000;3 slaapkamers;175;620;1960;Uitstekende staat;1 badkamer;A;3580;https://media-resize.immowebstatic.be/classifieds/c6392030-4005-41fb-a80e-ea83af980868/736x736/5f6cad635e6adc66a8ea2b3845ab7473.jpg?cache=20220426135145;https://media-resize.immowebstatic.be/classifieds/c6392030-4005-41fb-a80e-ea83af980868/300x300/98a433d5143c09496cc1a1af1a10e9d2.jpg?cache=20220426135145
1653075789-311;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Appartementsblok;https://www.immoweb.be/nl/zoekertje/appartementsblok/te-koop/hoei/4500/9907657?searchId=6287ef3138d15;€ 240.000;3 slaapkamers;115;250;;Goed;2 badkamers;D;4500;https://static.immoweb.be/photos/0/9/9/0/7/6/5/7/9907657_1.jpg?cache=20220512042855;https://static.immoweb.be/photos/0/9/9/0/7/6/5/7/M_9907657_2.jpg?cache=20220512042855
1653075871-345;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/gooik/1755/9911650?searchId=6287ef798ce64;€ 695.000;3 slaapkamers;400;1393;2003;Goed;2 badkamers;B;1755;https://static.immoweb.be/photos/0/9/9/1/1/6/5/0/9911650_1.jpg?cache=20220513185848;https://static.immoweb.be/photos/0/9/9/1/1/6/5/0/M_9911650_2.jpg?cache=20220513185848
1653075554-214;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/tienen/3300/9726582?searchId=6287ee56b8ff2;€ 339.000;5 slaapkamers;300;413;1899;Op te frissen;2 badkamers;D;3300;https://static.immoweb.be/photos/0/9/7/2/6/5/8/2/9726582_1.jpg?cache=20220320124530;https://static.immoweb.be/photos/0/9/7/2/6/5/8/2/M_9726582_2.jpg?cache=20220320124059
1653075737-290;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Manoir;https://www.immoweb.be/nl/zoekertje/manoir/te-koop/tailles/6661/9915010?searchId=6287eee822545;€ 890.000;6 slaapkamers;296;7890;;Uitstekende staat;4 badkamers;D;6661;https://static.immoweb.be/photos/0/9/9/1/5/0/1/0/9915010_1.jpg?cache=20220518132351;https://static.immoweb.be/photos/0/9/9/1/5/0/1/0/M_9915010_2.jpg?cache=20220518132351
1653075498-191;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/anderlecht/1070/9881971?searchId=6287ee0f28c7a;€ 395.000;3 slaapkamers;156;278;1959;Te renoveren;1 badkamer;F;1070;https://static.immoweb.be/photos/0/9/8/8/1/9/7/1/9881971_1.jpg?cache=20220428163409;https://static.immoweb.be/photos/0/9/8/8/1/9/7/1/M_9881971_2.jpg?cache=20220428163409
1653075686-269;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/trooz/4870/9842078?searchId=6287ee9f5fcc9;€ 189.000;3 slaapkamers;140;355;1910;Te renoveren;1 badkamer;D;4870;https://static.immoweb.be/photos/0/9/8/4/2/0/7/8/9842078_1.jpg?cache=20220405041849;https://static.immoweb.be/photos/0/9/8/4/2/0/7/8/M_9842078_2.jpg?cache=20220405041849
1653075768-302;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Appartementsblok;https://www.immoweb.be/nl/zoekertje/appartementsblok/te-koop/ans/4430/9913129?searchId=6287ef3138d15;€ 650.000;7 slaapkamers;370;256;1970;Goed;4 badkamers;F;4430;https://static.immoweb.be/photos/0/9/9/1/3/1/2/9/9913129_1.jpg?cache=20220514201935;https://static.immoweb.be/photos/0/9/9/1/3/1/2/9/M_9913129_2.jpg?cache=20220514201935
1653075476-181;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/bonnert/6700/9746339?searchId=6287ee0f28c7a;€ 399.000;4 slaapkamers;245;4030;1960;Te renoveren;1 badkamer;F;6700;https://static.immoweb.be/photos/0/9/7/4/6/3/3/9/9746339_1.jpg?cache=20220208184343;https://static.immoweb.be/photos/0/9/7/4/6/3/3/9/M_9746339_2.jpg?cache=20220208184344
1653075754-297;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/geraardsbergen/9500/9913694?searchId=6287eee822545;€ 219.500;2 slaapkamers;145;116;;Uitstekende staat;1 badkamer;E;9500;https://static.immoweb.be/photos/0/9/9/1/3/6/9/4/9913694_1.jpg?cache=20220515224345;https://static.immoweb.be/photos/0/9/9/1/3/6/9/4/M_9913694_2.jpg?cache=20220515224345
1653075572-222;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostrozebeke/8780/9891576?searchId=6287ee56b8ff2;€ 319.000;4 slaapkamers;240;351;1959;Op te frissen;1 badkamer;D;8780;https://static.immoweb.be/photos/0/9/8/9/1/5/7/6/9891576_1.jpg?cache=20220504040344;https://static.immoweb.be/photos/0/9/8/9/1/5/7/6/M_9891576_2.jpg?cache=20220504040344
1653075815-322;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/oudergem/1160/9897315?searchId=6287ef3138d15;€ 850.000;4 slaapkamers;262;367;1989;Uitstekende staat;2 badkamers;E;1160;https://static.immoweb.be/photos/0/9/8/9/7/3/1/5/9897315_1.jpg?cache=20220506135407;https://static.immoweb.be/photos/0/9/8/9/7/3/1/5/M_9897315_2.jpg?cache=20220506135407
1653075591-230;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/sprimont/4140/9788598?searchId=6287ee56b8ff2;€ 295.000;3 slaapkamers;145;816;1994;Op te frissen;1 badkamer;E;4140;https://static.immoweb.be/photos/0/9/7/8/8/5/9/8/9788598_1.jpg?cache=20220305025930;https://static.immoweb.be/photos/0/9/7/8/8/5/9/8/M_9788598_2.jpg?cache=20220305025930
1653075850-336;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/wichelen/9260/9915819?searchId=6287ef798ce64;€ 369.000;4 slaapkamers;235;403;1958;Uitstekende staat;1 badkamer;C;9260;https://static.immoweb.be/photos/0/9/9/1/5/8/1/9/9915819_1.jpg?cache=20220518034411;https://static.immoweb.be/photos/0/9/9/1/5/8/1/9/M_9915819_2.jpg?cache=20220518034411
1653075548-211;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/ninane/4050/9880606?searchId=6287ee56b8ff2;€ 345.000;4 slaapkamers;180;2114;1995;Goed;1 badkamer;G;4050;https://static.immoweb.be/photos/0/9/8/8/0/6/0/6/9880606_1.jpg?cache=20220428033925;https://static.immoweb.be/photos/0/9/8/8/0/6/0/6/M_9880606_2.jpg?cache=20220428033925
1653075608-237;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/aalst-meldert/9310/9848230?searchId=6287ee56b8ff2;€ 275.000;2 slaapkamers;115;576;1930;Goed;1 badkamer;F;9310;https://static.immoweb.be/photos/0/9/8/4/8/2/3/0/9848230_1.jpg?cache=20220408054906;https://static.immoweb.be/photos/0/9/8/4/8/2/3/0/M_9848230_2.jpg?cache=20220408054906
1653075827-327;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/tienen/3300/9896286?searchId=6287ef3138d15;€ 329.000;3 slaapkamers;170;260;1964;Op te frissen;1 badkamer;F;3300;https://static.immoweb.be/photos/0/9/8/9/6/2/8/6/9896286_1.jpg?cache=20220506042357;https://static.immoweb.be/photos/0/9/8/9/6/2/8/6/M_9896286_2.jpg?cache=20220506042357
1653075508-195;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/lokeren/9160/9838659?searchId=6287ee0f28c7a;€ 385.000;3 slaapkamers;203;136;2016;Uitstekende staat;1 badkamer;A;9160;https://static.immoweb.be/photos/0/9/8/3/8/6/5/9/9838659_1.jpg?cache=20220421041903;https://static.immoweb.be/photos/0/9/8/3/8/6/5/9/M_9838659_2.jpg?cache=20220408041850
1653075672-263;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/awirs/4400/9878922?searchId=6287ee9f5fcc9;€ 199.500;4 slaapkamers;160;1036;1957;Op te frissen;1 badkamer;G;4400;https://static.immoweb.be/photos/0/9/8/7/8/9/2/2/9878922_1.jpg?cache=20220427074851;https://static.immoweb.be/photos/0/9/8/7/8/9/2/2/M_9878922_2.jpg?cache=20220427074851
1653075855-338;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/kwaremont/9690/9917755?searchId=6287ef798ce64;€ 345.000;3 slaapkamers;240;288;;Goed;1 badkamer;E;9690;https://static.immoweb.be/photos/0/9/9/1/7/7/5/5/9917755_1.jpg?cache=20220517192919;https://static.immoweb.be/photos/0/9/9/1/7/7/5/5/M_9917755_2.jpg?cache=20220517192919
1653075683-268;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/chaumont-gistoux/1325/9874150?searchId=6287ee9f5fcc9;€ 195.000;2 slaapkamers;78;78;1948;Op te frissen;;F;1325;https://static.immoweb.be/photos/0/9/8/7/4/1/5/0/9874150_1.jpg?cache=20220425100216;https://static.immoweb.be/photos/0/9/8/7/4/1/5/0/M_9874150_2.jpg?cache=20220425100216
1653075894-355;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/chaudfontaine-vaux-sous-chevremont/4051/9898465?searchId=6287ef798ce64;€ 99.000;3 slaapkamers;160;272;1960;Te renoveren;3 badkamers;F;4051;https://static.immoweb.be/photos/0/9/8/9/8/4/6/5/9898465_1.jpg?cache=20220507031852;https://static.immoweb.be/photos/0/9/8/9/8/4/6/5/M_9898465_2.jpg?cache=20220507031852
1653075862-341;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/ham-sur-heure/6120/9917117?searchId=6287ef798ce64;€ 120.000;2 slaapkamers;90;430;;Te renoveren;1 badkamer;G;6120;https://static.immoweb.be/photos/0/9/9/1/7/1/1/7/9917117_1.jpg?cache=20220517125422;https://static.immoweb.be/photos/0/9/9/1/7/1/1/7/M_9917117_2.jpg?cache=20220517125422
1653075899-357;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostende/8400/9922986?searchId=6287ef798ce64;€ 239.000;3 slaapkamers;150;110;1958;Uitstekende staat;1 badkamer;D;8400;https://static.immoweb.be/photos/0/9/9/2/2/9/8/6/9922986_1.jpg?cache=20220520005920;https://static.immoweb.be/photos/0/9/9/2/2/9/8/6/M_9922986_2.jpg?cache=20220520005920
