web-scraper-order;web-scraper-start-url;links;links-href;prijs;slaapkamers;bewoonbare_ruimte;grond;bouwjaar;conditie;badkamers;energieklasse;postcode;image1;image2
1652227513-580;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=6&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/dendermonde/9200/9899682?searchId=627afda10817c;€ 200.000;2 slaapkamers;95;280;1918;Goed;1 badkamer;C;9200;https://static.immoweb.be/photos/0/9/8/9/9/6/8/2/9899682_1.jpg?cache=20220508092344;https://static.immoweb.be/photos/0/9/8/9/9/6/8/2/M_9899682_2.jpg?cache=20220508092344
1652227554-598;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=6&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/saint-gery-(chastre)/1450/9880789?searchId=627afda10817c;€ 645.000;4 slaapkamers;210;2364;1985;Goed;2 badkamers;E;1450;https://static.immoweb.be/photos/0/9/8/8/0/7/8/9/9880789_1.jpg?cache=20220428043507;https://static.immoweb.be/photos/0/9/8/8/0/7/8/9/M_9880789_2.jpg?cache=20220428043507
1652227499-574;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=6&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/hoegaarden/3320/9878754?searchId=627afda10817c;€ 345.000;3 slaapkamers;235;386;1961;Te renoveren;1 badkamer;F;3320;https://static.immoweb.be/photos/0/9/8/7/8/7/5/4/9878754_1.jpg?cache=20220427060847;https://static.immoweb.be/photos/0/9/8/7/8/7/5/4/M_9878754_2.jpg?cache=20220427060847
1652227325-500;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=9&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/montegnee/4420/9847821?searchId=627afcce4fe1f;€ 169.000;4 slaapkamers;130;73;1934;Goed;1 badkamer;D;4420;https://static.immoweb.be/photos/0/9/8/4/7/8/2/1/9847821_1.jpg?cache=20220408030905;https://static.immoweb.be/photos/0/9/8/4/7/8/2/1/M_9847821_2.jpg?cache=20220408030905
1652227501-575;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=6&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/glabbeek/3380/9879332?searchId=627afda10817c;€ 299.000;3 slaapkamers;180;860;1860;Goed;1 badkamer;D;3380;https://static.immoweb.be/photos/0/9/8/7/9/3/3/2/9879332_1.jpg?cache=20220427115345;https://static.immoweb.be/photos/0/9/8/7/9/3/3/2/M_9879332_2.jpg?cache=20220427115345
1652227547-595;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=6&orderBy=relevance;Appartementsblok;https://www.immoweb.be/nl/zoekertje/appartementsblok/te-koop/antwerpen/2060/9881941?searchId=627afda10817c;€ 1.995.000;13 slaapkamers;620;300;2017;Uitstekende staat;13 badkamers;A;2060;https://media-resize.immowebstatic.be/classifieds/194a4998-6c4d-4329-bf07-18b3d4f5e56f/736x736/937246890d31fe77f20d1bbc3c641c20.jpg?cache=20220428160851;https://media-resize.immowebstatic.be/classifieds/194a4998-6c4d-4329-bf07-18b3d4f5e56f/300x300/680882c04d7f4eab3d8dc9c5a8edac21.jpg?cache=20220428160851
1652227413-538;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=8&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/oudenaarde/9700/9898034?searchId=627afd149c967;€ 209.000;3 slaapkamers;140;80;1930;Uitstekende staat;1 badkamer;C;9700;https://static.immoweb.be/photos/0/9/8/9/8/0/3/4/9898034_1.jpg?cache=20220506211400;https://static.immoweb.be/photos/0/9/8/9/8/0/3/4/M_9898034_2.jpg?cache=20220506211400
1652227433-546;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=7&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/trooz/4870/9885016?searchId=627afd5b26b1c;€ 209.000;3 slaapkamers;105;254;1960;Op te frissen;1 badkamer;E;4870;https://static.immoweb.be/photos/0/9/8/8/5/0/1/6/9885016_1.jpg?cache=20220430031350;https://static.immoweb.be/photos/0/9/8/8/5/0/1/6/M_9885016_2.jpg?cache=20220430031350
1652227227-458;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=10&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/paliseul/6850/9690314?searchId=627afc878852b;€ 230.000;3 slaapkamers;144;502;1931;Goed;2 badkamers;C;6850;https://static.immoweb.be/photos/0/9/6/9/0/3/1/4/9690314_1.jpg?cache=20220106052342;https://static.immoweb.be/photos/0/9/6/9/0/3/1/4/M_9690314_2.jpg?cache=20220106052342
1652358031-2;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=13&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/kontich/2550/9831902?searchId=627cfadac342e;€ 285.000;3 slaapkamers;167;300;1938;Op te frissen;1 badkamer;D;2550;https://static.immoweb.be/photos/0/9/8/3/1/9/0/2/9831902_1.jpg?cache=20220330053853;https://static.immoweb.be/photos/0/9/8/3/1/9/0/2/M_9831902_2.jpg?cache=20220330053853
1652358035-3;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/heist-op-den-berg/2220/9286562?searchId=627cfae099d0a;€ 513.700;4 slaapkamers;198;995;2022;Uitstekende staat;1 badkamer;A;2220;https://static.immoweb.be/photos/0/9/2/8/6/5/6/2/9286562_1.jpg?cache=20210419100337;https://static.immoweb.be/photos/0/9/2/8/6/5/6/2/M_9286562_4.jpg?cache=20210419100337
1652358039-4;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/heist-op-den-berg/2220/9286569?searchId=627cfae099d0a;€ 491.400;3 slaapkamers;217;938;2022;Uitstekende staat;1 badkamer;A;2220;https://static.immoweb.be/photos/0/9/2/8/6/5/6/9/9286569_1.jpg?cache=20210419100932;https://static.immoweb.be/photos/0/9/2/8/6/5/6/9/M_9286569_2.jpg?cache=20210419100932
1652358052-5;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=13&orderBy=relevance;Gebouw voor gemengd gebruik;https://www.immoweb.be/nl/zoekertje/gebouw-gemengd-gebruik/te-koop/ninove/9400/9717145?searchId=627cfadac342e;€ 279.000;3 slaapkamers;120;102;1995;Goed;2 badkamers;B;9400;https://static.immoweb.be/photos/0/9/7/1/7/1/4/5/9717145_1.jpg?cache=20220122031358;https://static.immoweb.be/photos/0/9/7/1/7/1/4/5/M_9717145_2.jpg?cache=20220122031358
1652358056-6;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=13&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/oupeye/4680/9770833?searchId=627cfadac342e;€ 279.000;4 slaapkamers;163;2335;1976;Op te frissen;1 badkamer;G;4680;https://static.immoweb.be/photos/0/9/7/7/0/8/3/3/9770833_1.jpg?cache=20220223051353;https://static.immoweb.be/photos/0/9/7/7/0/8/3/3/M_9770833_2.jpg?cache=20220223051353
1652358060-7;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/hoei/4500/9887706?searchId=627cfae099d0a;€ 189.500;2 slaapkamers;135;880;;Op te frissen;;E;4500;https://static.immoweb.be/photos/0/9/8/8/7/7/0/6/9887706_1.jpg?cache=20220502135905;https://static.immoweb.be/photos/0/9/8/8/7/7/0/6/M_9887706_2.jpg?cache=20220502135905
1652358070-10;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=13&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/brussel/1120/9842109?searchId=627cfadac342e;€ 289.000;3 slaapkamers;110;60;1918;Net gerenoveerd;1 badkamer;G;1120;https://static.immoweb.be/photos/0/9/8/4/2/1/0/9/9842109_1.jpg?cache=20220405043349;https://static.immoweb.be/photos/0/9/8/4/2/1/0/9/M_9842109_2.jpg?cache=20220405043349
1652358073-11;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/aalst/9300/9888289?searchId=627cfae099d0a;€ 310.000;4 slaapkamers;220;318;1967;Goed;1 badkamer;F;9300;https://static.immoweb.be/photos/0/9/8/8/8/2/8/9/9888289_1.jpg?cache=20220502185402;https://static.immoweb.be/photos/0/9/8/8/8/2/8/9/M_9888289_2.jpg?cache=20220502185402
1652358076-12;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/heusden-zolder/3550/9888929?searchId=627cfae099d0a;€ 490.000;4 slaapkamers;240;1103;1972;Uitstekende staat;1 badkamer;D;3550;https://static.immoweb.be/photos/0/9/8/8/8/9/2/9/9888929_1.jpg?cache=20220511035910;https://static.immoweb.be/photos/0/9/8/8/8/9/2/9/M_9888929_2.jpg?cache=20220511034923
1652358092-16;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=13&orderBy=relevance;Appartementsblok;https://www.immoweb.be/nl/zoekertje/appartementsblok/te-koop/liege/4000/9717425?searchId=627cfadac342e;€ 279.000;5 slaapkamers;237;283;1930;Goed;3 badkamers;E;4000;https://static.immoweb.be/photos/0/9/7/1/7/4/2/5/9717425_1.jpg?cache=20220122055353;https://static.immoweb.be/photos/0/9/7/1/7/4/2/5/M_9717425_2.jpg?cache=20220122055353
1652358114-22;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/heist-op-den-berg/2220/9286515?searchId=627cfae099d0a;€ 513.700;4 slaapkamers;198;940;2022;Uitstekende staat;1 badkamer;A;2220;https://static.immoweb.be/photos/0/9/2/8/6/5/1/5/9286515_1.jpg?cache=20210419095024;https://static.immoweb.be/photos/0/9/2/8/6/5/1/5/M_9286515_2.jpg?cache=20210419095024
1652358118-23;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/antheit/4520/9898405?searchId=627cfae099d0a;€ 190.000;2 slaapkamers;115;150;1849;Uitstekende staat;1 badkamer;F;4520;https://static.immoweb.be/photos/0/9/8/9/8/4/0/5/9898405_1.jpg?cache=20220507025408;https://static.immoweb.be/photos/0/9/8/9/8/4/0/5/M_9898405_2.jpg?cache=20220507025408
1652358121-24;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/waterloo/1410/9889331?searchId=627cfae099d0a;€ 849.000;5 slaapkamers;210;1500;1968;Te restaureren;2 badkamers;G;1410;https://static.immoweb.be/photos/0/9/8/8/9/3/3/1/9889331_1.jpg?cache=20220503074852;https://static.immoweb.be/photos/0/9/8/8/9/3/3/1/M_9889331_18.jpg?cache=20220503074852
1652358129-26;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/kortrijk/8500/9898236?searchId=627cfae099d0a;€ 495.000;3 slaapkamers;404;400;1965;Uitstekende staat;2 badkamers;C;8500;https://static.immoweb.be/photos/0/9/8/9/8/2/3/6/9898236_1.jpg?cache=20220506232405;https://static.immoweb.be/photos/0/9/8/9/8/2/3/6/M_9898236_2.jpg?cache=20220506232405
1652358144-30;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/beringen/3580/9894401?searchId=627cfae099d0a;€ 420.000;4 slaapkamers;246;1211;2002;Goed;1 badkamer;C;3580;https://static.immoweb.be/photos/0/9/8/9/4/4/0/1/9894401_1.jpg?cache=20220505104900;https://static.immoweb.be/photos/0/9/8/9/4/4/0/1/M_9894401_2.jpg?cache=20220505104900
1652358146-31;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=13&orderBy=relevance;Bel-etage;https://www.immoweb.be/nl/zoekertje/bel-etage/te-koop/tienen/3300/9462363?searchId=627cfadac342e;€ 285.000;2 slaapkamers;180;210;1962;Net gerenoveerd;2 badkamers;D;3300;https://static.immoweb.be/photos/0/9/4/6/2/3/6/3/9462363_2.jpg?cache=20211201001140;https://static.immoweb.be/photos/0/9/4/6/2/3/6/3/M_9462363_8.jpg?cache=20211201001140
1652358168-34;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/niel/2845/7605344?searchId=627cfae099d0a;€ 421.500;3 slaapkamers;144;476;2022;Uitstekende staat;1 badkamer;A;2845;https://static.immoweb.be/photos/0/7/6/0/5/3/4/4/7605344_161.jpg?cache=20210322095751;https://static.immoweb.be/photos/0/7/6/0/5/3/4/4/M_7605344_162.jpg?cache=20210322095751
1652358172-35;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/graven/1390/9898850?searchId=627cfae099d0a;€ 360.000;4 slaapkamers;210;388;;Goed;2 badkamers;D;1390;https://static.immoweb.be/photos/0/9/8/9/8/8/5/0/9898850_1.jpg?cache=20220507043346;https://static.immoweb.be/photos/0/9/8/9/8/8/5/0/M_9898850_2.jpg?cache=20220510043415
1652358176-36;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Appartementsblok;https://www.immoweb.be/nl/zoekertje/appartementsblok/te-koop/liege/4020/9904968?searchId=627cfae099d0a;€ 1.500.000;9 slaapkamers;1600;1100;;Op te frissen;5 badkamers;B;4020;https://static.immoweb.be/photos/0/9/9/0/4/9/6/8/9904968_1.jpg?cache=20220511034344;https://static.immoweb.be/photos/0/9/9/0/4/9/6/8/M_9904968_2.jpg?cache=20220511034344
1652358182-38;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/zele/9240/9885574?searchId=627cfae099d0a;€ 548.700;2 slaapkamers;250;1160;1983;Uitstekende staat;1 badkamer;F;9240;https://static.immoweb.be/photos/0/9/8/8/5/5/7/4/9885574_1.jpg?cache=20220430055407;https://static.immoweb.be/photos/0/9/8/8/5/5/7/4/M_9885574_2.jpg?cache=20220430055407
1652358185-39;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/aalst/9300/9901839?searchId=627cfae099d0a;€ 385.000;3 slaapkamers;176;100;;Net gerenoveerd;1 badkamer;C;9300;https://static.immoweb.be/photos/0/9/9/0/1/8/3/9/9901839_1.jpg?cache=20220509210354;https://static.immoweb.be/photos/0/9/9/0/1/8/3/9/M_9901839_2.jpg?cache=20220509210354
1652358189-40;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/drongen/9031/9888266?searchId=627cfae099d0a;€ 259.000;3 slaapkamers;142;140;1932;Goed;1 badkamer;D;9031;https://static.immoweb.be/photos/0/9/8/8/8/2/6/6/9888266_1.jpg?cache=20220502184351;https://static.immoweb.be/photos/0/9/8/8/8/2/6/6/M_9888266_2.jpg?cache=20220502184351
1652358196-42;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/egem/8740/9894410?searchId=627cfae099d0a;€ 348.000;3 slaapkamers;205;711;1981;Goed;2 badkamers;D;8740;https://static.immoweb.be/photos/0/9/8/9/4/4/1/0/9894410_1.jpg?cache=20220505105350;https://static.immoweb.be/photos/0/9/8/9/4/4/1/0/M_9894410_2.jpg?cache=20220505105350
1652358200-43;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/destelbergen/9070/9900708?searchId=627cfae099d0a;€ 195.000;1 slaapkamer;85;114;1900;Te renoveren;1 badkamer;D;9070;https://static.immoweb.be/photos/0/9/9/0/0/7/0/8/9900708_1.jpg?cache=20220509105346;https://static.immoweb.be/photos/0/9/9/0/0/7/0/8/M_9900708_2.jpg?cache=20220509105346
1652358210-45;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=13&orderBy=relevance;Herenhuis;https://www.immoweb.be/nl/zoekertje/herenhuis/te-koop/ronse/9600/9873315?searchId=627cfadac342e;€ 285.000;5 slaapkamers;258;156;1945;Net gerenoveerd;2 badkamers;C;9600;https://static.immoweb.be/photos/0/9/8/7/3/3/1/5/9873315_1.jpg?cache=20220424071426;https://static.immoweb.be/photos/0/9/8/7/3/3/1/5/M_9873315_2.jpg?cache=20220424071426
1652358214-46;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/linden/3210/9882114?searchId=627cfae099d0a;€ 345.000;1 slaapkamer;121;685;1969;Op te frissen;2 badkamers;F;3210;https://static.immoweb.be/photos/0/9/8/8/2/1/1/4/9882114_1.jpg?cache=20220428185849;https://static.immoweb.be/photos/0/9/8/8/2/1/1/4/M_9882114_2.jpg?cache=20220428185849
1652358221-48;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/lummen/3560/9901023?searchId=627cfae099d0a;€ 465.000;4 slaapkamers;227;3235;1992;Goed;1 badkamer;C;3560;https://static.immoweb.be/photos/0/9/9/0/1/0/2/3/9901023_1.jpg?cache=20220510141852;https://static.immoweb.be/photos/0/9/9/0/1/0/2/3/M_9901023_2.jpg?cache=20220509132850
1652358225-49;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=13&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/ans/4430/9831418?searchId=627cfadac342e;€ 289.000;3 slaapkamers;190;247;1986;Goed;1 badkamer;E;4430;https://static.immoweb.be/photos/0/9/8/3/1/4/1/8/9831418_1.jpg?cache=20220330031352;https://static.immoweb.be/photos/0/9/8/3/1/4/1/8/M_9831418_2.jpg?cache=20220330031352
1652358229-50;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/brakel/9660/9901995?searchId=627cfae099d0a;€ 1.300.000;3 slaapkamers;313;6224;2010;Uitstekende staat;2 badkamers;A;9660;https://static.immoweb.be/photos/0/9/9/0/1/9/9/5/9901995_1.jpg?cache=20220509215900;https://static.immoweb.be/photos/0/9/9/0/1/9/9/5/M_9901995_2.jpg?cache=20220509215900
1652358233-51;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/boutersem/3370/9895299?searchId=627cfae099d0a;€ 325.000;4 slaapkamers;147;285;1948;Goed;1 badkamer;C;3370;https://static.immoweb.be/photos/0/9/8/9/5/2/9/9/9895299_1.jpg?cache=20220505185858;https://static.immoweb.be/photos/0/9/8/9/5/2/9/9/M_9895299_2.jpg?cache=20220505185859
1652358240-53;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/aalst-hofstade/9308/9888288?searchId=627cfae099d0a;€ 310.000;4 slaapkamers;220;318;1967;Goed;1 badkamer;F;9308;https://static.immoweb.be/photos/0/9/8/8/8/2/8/8/9888288_1.jpg?cache=20220502185400;https://static.immoweb.be/photos/0/9/8/8/8/2/8/8/M_9888288_2.jpg?cache=20220502185400
1652358244-54;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/sint-michiels/8200/9905883?searchId=627cfae099d0a;€ 359.000;3 slaapkamers;130;573;1965;Te renoveren;1 badkamer;F;8200;https://static.immoweb.be/photos/0/9/9/0/5/8/8/3/9905883_1.jpg?cache=20220511104351;https://static.immoweb.be/photos/0/9/9/0/5/8/8/3/M_9905883_2.jpg?cache=20220511104351
1652358248-55;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/beringen/3583/9900729?searchId=627cfae099d0a;€ 359.000;3 slaapkamers;217;554;1993;Goed;1 badkamer;E;3583;https://static.immoweb.be/photos/0/9/9/0/0/7/2/9/9900729_1.jpg?cache=20220509105358;https://static.immoweb.be/photos/0/9/9/0/0/7/2/9/M_9900729_2.jpg?cache=20220509105358
1652358251-56;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/halle/1502/9872585?searchId=627cfae099d0a;€ 257.000;3 slaapkamers;147;340;1915;Op te frissen;1 badkamer;D;1502;https://static.immoweb.be/photos/0/9/8/7/2/5/8/5/9872585_1.jpg?cache=20220423043423;https://static.immoweb.be/photos/0/9/8/7/2/5/8/5/M_9872585_2.jpg?cache=20220423043423
1652358255-57;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/selange/6781/9900974?searchId=627cfae099d0a;€ 450.000;3 slaapkamers;156;600;1850;Op te frissen;1 badkamer;B;6781;https://static.immoweb.be/photos/0/9/9/0/0/9/7/4/9900974_1.jpg?cache=20220509131901;https://static.immoweb.be/photos/0/9/9/0/0/9/7/4/M_9900974_2.jpg?cache=20220509131901
1652358259-58;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/gent/9000/9898129?searchId=627cfae099d0a;€ 320.000;2 slaapkamers;101;300;1934;Goed;1 badkamer;F;9000;https://static.immoweb.be/photos/0/9/8/9/8/1/2/9/9898129_1.jpg?cache=20220506223935;https://static.immoweb.be/photos/0/9/8/9/8/1/2/9/M_9898129_2.jpg?cache=20220506223935
1652358262-59;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=35&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/landen/3401/9895298?searchId=627cfae099d0a;€ 445.000;3 slaapkamers;187;1512;1991;Goed;1 badkamer;D;3401;https://static.immoweb.be/photos/0/9/8/9/5/2/9/8/9895298_1.jpg?cache=20220505185857;https://static.immoweb.be/photos/0/9/8/9/5/2/9/8/M_9895298_2.jpg?cache=20220505185857
1652358269-61;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=25&orderBy=relevance;Uitzonderlijk vastgoed;https://www.immoweb.be/nl/zoekertje/uitzonderlijk-vastgoed/te-koop/overijse/3090/9906602?searchId=627cfaea6f203;Instelprijs :;20 slaapkamers;2625;35750;;Goed;;F;3090;https://static.immoweb.be/photos/0/9/9/0/6/6/0/2/9906602_1.jpg?cache=20220511155847;https://static.immoweb.be/photos/0/9/9/0/6/6/0/2/M_9906602_2.jpg?cache=20220511155848
1652358276-63;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/denderleeuw/9470/9893585?searchId=627cfae60a111;€ 435.000;4 slaapkamers;185;257;;Goed;2 badkamers;E;9470;https://static.immoweb.be/photos/0/9/8/9/3/5/8/5/9893585_1.jpg?cache=20220505032349;https://static.immoweb.be/photos/0/9/8/9/3/5/8/5/M_9893585_2.jpg?cache=20220505032349
1652358285-65;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Bel-etage;https://www.immoweb.be/nl/zoekertje/bel-etage/te-koop/aartselaar/2630/9673812?searchId=627cfae60a111;€ 395.000;4 slaapkamers;162;186;1980;Uitstekende staat;1 badkamer;C;2630;https://static.immoweb.be/photos/0/9/6/7/3/8/1/2/9673812_1.jpg?cache=20220503002351;https://static.immoweb.be/photos/0/9/6/7/3/8/1/2/M_9673812_2.jpg?cache=20220503001900
1652358288-66;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=25&orderBy=relevance;Appartementsblok;https://www.immoweb.be/nl/zoekertje/appartementsblok/te-koop/geraardsbergen/9500/9902552?searchId=627cfaea6f203;€ 395.000;8 slaapkamers;273;150;;Op te frissen;3 badkamers;B;9500;https://static.immoweb.be/photos/0/9/9/0/2/5/5/2/9902552_1.jpg?cache=20220510040518;https://static.immoweb.be/photos/0/9/9/0/2/5/5/2/M_9902552_2.jpg?cache=20220510040518
